"","LotFrontage","YearBuilt","LotArea","MoSold","YrSold","SalePrice","TotalBsmtSF","1stFlrSF","Neighborhood","EdwardsSchool","FellowsSchool","MeekerSchool","MitchellSchool","SawyerSchool","NorthwoodSchool","MiddleSchool","HighSchool"
"720",72,2008,8640,5,2009,229800,1402,1402,"Somerst",4.95884836309413,2.09096023008125,3.21180691639708,7.94289901078312,2.96375154322076,2.63180952125993,4.58731970769991,1.77388197318531
"721",72,2009,8640,6,2010,215200,756,764,"Somerst",4.9599082190735,2.08955116944516,3.2103059369879,7.94214314355122,2.96506200466039,2.63016322062646,4.58805034640529,1.77282038527141
"722",72,2007,8640,11,2007,255000,896,896,"Somerst",4.96100988750829,2.0882677999594,3.20892274529993,7.94152537880002,2.96638477694993,2.62860611097124,4.58885279862785,1.77189725723664
"723",81,2007,10411,7,2007,212109,725,725,"Somerst",4.96216035174559,2.08691183003676,3.2074626867444,7.94086536017647,2.9677696827877,2.62696639942428,4.5896871124901,1.77091808282248
"724",75,2008,9000,4,2010,262500,1566,1566,"Somerst",4.98464445568645,1.77308433156566,2.89979004744143,7.65719027657997,3.06332213493334,2.35971644952289,4.53846618724131,1.46499270750309
"725",75,2006,9000,12,2007,270000,1088,1088,"Somerst",4.9700185531361,1.81456505472618,2.9416859434061,7.68875036516819,3.03934801512108,2.39929624821969,4.53327807269973,1.50129359634752
"726",75,2007,9000,8,2007,303477,1184,1184,"Somerst",4.96008754875085,1.84510623670343,2.97244470339449,7.71239357188441,3.02253564802956,2.42818432277741,4.53035205783676,1.52842665083373
"727",112,2007,12606,5,2009,250000,1530,1530,"Somerst",4.95155836160118,1.87563661695237,3.00304125472432,7.73675193247212,3.00708048317317,2.45654522655398,4.52888479306868,1.55611969715703
"728",112,2007,12217,12,2007,310013,955,955,"Somerst",5.0399372171992,1.97691816390247,3.09038877310968,7.87857028696242,3.06575192780877,2.50012732440654,4.64196331287634,1.6878863641221
"729",85,2009,9187,10,2009,370878,1766,1766,"Somerst",5.0397918248601,1.98372001241673,3.09703944347471,7.88481208238855,3.06409094126182,2.50591753092799,4.6433918933891,1.69452445994203
"730",75,2006,7500,6,2009,238500,1372,1448,"Somerst",5.04825822339665,1.98583895561023,3.09797738748689,7.89102058568142,3.07164840627686,2.50393085275707,4.65235695087647,1.69948086151699
"731",95,2007,11639,12,2008,182000,1428,1428,"Somerst",4.94397444053552,1.86923021650907,2.99771875388455,7.72642930306047,3.00170714673541,2.45484245353267,4.51961624149321,1.54691650086267
"732",100,2006,13162,11,2006,405749,2036,2036,"Somerst",5.33155110845485,1.69247637912681,2.76509808710495,7.74941234115095,3.40925762786783,2.12009986808106,4.8682835895438,1.52485863189797
"733",84,2006,11096,7,2007,249700,1656,1656,"Somerst",5.33699772725411,1.68653086999316,2.75819684404162,7.74615480378181,3.41589528631792,2.11224368314319,4.87236819973046,1.52159547844731
"734",81,2006,11216,6,2006,232600,1489,1489,"Somerst",5.34129994242013,1.68182424674888,2.75272907133173,7.74356430427551,3.42114306474106,2.10602279159323,4.87559226440637,1.51902027455174
"735",75,2005,9803,2,2008,226700,866,866,"Somerst",5.34511443130457,1.67823978419721,2.74844937260583,7.74180496498244,3.42566180809014,2.10099025192728,4.87857584174237,1.51728760684262
"736",85,2008,11003,4,2009,310000,1017,1026,"Somerst",5.39486921981153,1.62922312462606,2.68999387976876,7.71624749254908,3.48527400852752,2.03300722202902,4.91698375594443,1.49329668816201
"737",84,2006,10603,7,2009,270000,900,909,"Somerst",5.40269291394064,1.62164987068762,2.6808573209939,7.71226154756226,3.49464259803018,2.02234732343166,4.9230461622795,1.48976552722785
"738",100,2004,12552,5,2010,254900,991,991,"Somerst",5.40801631080415,1.61565378791322,2.67380658849625,7.70875638105613,3.50121725917341,2.01438323032227,4.9269939348182,1.48662075953011
"739",75,2003,9375,8,2008,250000,1053,1053,"Somerst",5.50350325488536,1.52766317785884,2.56460533967527,7.66179159267801,3.6152029571854,1.88579636108051,5.00172322582535,1.45041049365819
"740",85,2005,10625,7,2008,250000,1026,1026,"Somerst",5.50322774868161,1.49786760830734,2.53555363925475,7.6341293942784,3.62195787775889,1.8614393334779,4.9953788780491,1.4243636641136
"741",84,2007,10207,8,2007,227875,874,874,"Somerst",5.32446066706455,1.67593505534529,2.75044782410301,7.73120495873205,3.40624026796841,2.11021969575749,4.85777916799098,1.50665161502338
"742",85,2005,10574,5,2009,252000,1082,1082,"Somerst",5.33197476421722,1.66816350147476,2.74135905009903,7.72712614561897,3.41529795586739,2.09976206572107,4.86351702746843,1.50257131424573
"743",85,2007,10800,4,2008,339750,1034,1050,"Somerst",5.368365991908,1.61122773595029,2.67833375598769,7.689217588567,3.46378150548588,2.03302631907768,4.8872267830571,1.4656327877212
"744",84,2006,10728,8,2006,266000,1095,1095,"Somerst",5.40312475850752,1.62114869285453,2.68027133964452,7.71196402075026,3.49517923995936,2.02168942138756,4.92336333396198,1.48949640650793
"745",84,2005,10440,5,2010,271500,1468,1468,"Somerst",5.36140466824036,1.51518942098487,2.58690631233873,7.59723797344989,3.48014772518592,1.95986110194849,4.86018040873739,1.37498568239836
"746",65,2005,8125,3,2006,186500,756,756,"Somerst",5.35058720855026,1.51548242362267,2.58958966590145,7.59306009375666,3.46971893434436,1.96635703427327,4.84955325815668,1.37031853172135
"747",65,2005,8125,2,2006,200825,858,858,"Somerst",5.3528809804939,1.52462061825625,2.59789498296054,7.60252467034796,3.46967324058856,1.97222970120899,4.85374265141222,1.37971526272723
"748",65,2006,8125,10,2009,241000,1092,1112,"Somerst",5.34687517617482,1.53065397448625,2.60503241771308,7.60566188555308,3.46244779524861,1.98044686392842,4.84907717817364,1.38251695805701
"749",65,2006,8125,8,2006,197000,770,778,"Somerst",5.28378791614919,1.59995083216658,2.6850093695012,7.6432898633229,3.38534892743311,2.07073630635699,4.80129551851941,1.41878076906627
"750",65,2007,8125,5,2008,205950,813,822,"Somerst",5.27700276008304,1.60794395286835,2.69405946266759,7.64775339098735,3.37695136389644,2.08080447516732,4.7962714187596,1.42333712019092
"751",65,2008,8125,10,2009,264500,1836,1836,"Somerst",5.27358430724432,1.61181697673912,2.69846531374802,7.64985241631581,3.37275989191615,2.08574943440948,4.79370717973245,1.42549959144129
"752",84,2007,10440,5,2007,261329,1574,1584,"Somerst",5.27133472937959,1.61442417724206,2.70141928301214,7.65128606357806,3.36998807563046,2.08904834262823,4.79203235332975,1.42698156720012
"753",100,2006,11824,4,2007,253000,1685,1685,"Somerst",5.44082099492084,1.5647476796195,2.61652159800566,7.67398648029902,3.54508503556787,1.95357835588469,4.94842322867777,1.4552032422218
"754",85,2007,10625,6,2008,256000,1660,1660,"Somerst",5.45464990455687,1.53357711380705,2.58278773129767,7.65019001716972,3.56593218658387,1.91991287789945,4.95546626353414,1.43366931531658
"755",85,2004,10625,6,2007,265000,1158,1158,"Somerst",5.47546761662702,1.50627594579208,2.55096840822655,7.63233833007605,3.59275181154441,1.8851904272264,4.97012958727457,1.4190259295565
"756",85,2006,10625,3,2009,291000,1652,1662,"Somerst",5.49489348033214,1.48141373528755,2.52170366656986,7.61605033614001,3.61769589624243,1.85313805926806,4.9839365121736,1.40622882094008
"757",102,2004,11143,12,2007,340000,1580,1580,"Somerst",5.4800469068672,1.32318326253756,2.37256461699262,7.46361823551233,3.64212302154144,1.73841576360424,4.93736160716689,1.26225205676151
"758",75,2003,9375,11,2009,263000,912,912,"Somerst",5.38664565473039,1.48366904778906,2.55075062962432,7.57805919433498,3.51210009703138,1.9202671474442,4.87849073494636,1.35803466550145
"759",62,2004,7500,10,2009,185000,1221,1221,"Somerst",5.29642906220662,1.56185523450596,2.64574097793631,7.61327346272915,3.40668878284029,2.03359813018876,4.80569668878449,1.38875529821779
"760",60,2006,7200,5,2006,185000,1262,1262,"Somerst",5.29396455052503,1.56450387359697,2.64879267538073,7.61466899943921,3.40369567544089,2.03705808881074,4.80381342551882,1.39013126273056
"761",62,2005,7500,4,2006,176000,1257,1266,"Somerst",5.25493773899492,1.60903362237949,2.6993711703835,7.63889792575962,3.35574879580912,2.09365358936713,4.77454528543644,1.41486134780761
"762",60,2006,7200,8,2006,187750,1293,1301,"Somerst",5.24846259636116,1.61692780581172,2.70820880601111,7.64334039533047,3.34768515765584,2.1034037435399,4.76979953581976,1.41953731468643
"763",62,2007,7500,4,2008,230348,1218,1218,"Somerst",5.24624436601277,1.6196977729939,2.71129701155616,7.64492043962754,3.34490770761002,2.10679350992493,4.76818814429608,1.42120771318129
"764",68,2003,8736,8,2009,234500,1553,1553,"Somerst",5.38690909727775,1.45649255879045,2.52450798621093,7.55282708984832,3.51906481984046,1.89889558097004,4.87309662305203,1.33366659915786
"765",65,2003,8127,3,2009,209000,812,812,"Somerst",5.4525155481478,1.32664391444686,2.38337032500797,7.4568365710474,3.61468456925655,1.75895026543014,4.91104430990098,1.2511015452692
"766",64,2003,8791,5,2008,207500,864,864,"Somerst",5.46258714242583,1.31663008644427,2.37106113469504,7.45118411427828,3.62692736549293,1.74490630730123,4.91891154397219,1.2476185852942
"767",80,2007,9605,4,2009,159000,1218,1218,"SawyerW",2.50637259231566,5.28858172444018,6.41331307025393,9.14930017416781,1.2645823815709,6.20059925282514,3.15886623089253,4.64329249310018
"768",63,2006,7500,6,2007,146000,1100,1100,"SawyerW",2.51397130218149,5.30962510318132,6.43460305068645,9.16879271864147,1.28601189485123,6.22083202415498,3.17304453239981,4.66458675313416
"769",63,2006,7500,6,2009,152000,1141,1141,"SawyerW",2.52070597809469,5.32800618269987,6.45319557505134,9.18579931838389,1.30471948686376,6.23851321356281,3.18546345673234,4.68318392202832
"770",63,2006,7500,10,2007,147000,1143,1143,"SawyerW",2.52758415458541,5.34647388996882,6.471873102192,9.20288172223344,1.32351404871215,6.25628279814171,3.19799192668002,4.70186695562788
"771",63,2004,7500,8,2009,143500,1158,1158,"SawyerW",2.53456823585202,5.36486354838445,6.49047030815391,9.21990395385722,1.342238023033,6.27397935700265,3.21053979053471,4.72047049831771
"772",63,2004,7500,4,2008,141000,1080,1080,"SawyerW",2.55395973545011,5.36488070323967,6.49141388061376,9.23269694746694,1.35036650878767,6.27168390198769,3.22797306395248,4.7214591274132
"773",74,2005,7733,1,2006,139500,1142,1142,"SawyerW",2.55621023115038,5.37122467846891,6.49781851678212,9.2384422437971,1.35673005812142,6.27781257399245,3.23213765104267,4.72786704276277
"774",91,2005,11024,10,2006,186800,1400,1400,"SawyerW",2.35118859890495,5.29773405460365,6.41439420658461,9.05186558569333,1.21310759237566,6.22792827403817,3.02154643468974,4.64497619218657
"775",76,2004,10142,1,2010,233000,956,956,"SawyerW",2.37961624936406,5.37041536202601,6.48814658184974,9.1205894407085,1.28895179636874,6.29763166217575,3.07317131711536,4.71858329267508
"776",96,2004,10628,1,2009,193000,835,871,"SawyerW",2.33560097190762,5.30227125432751,6.41805820246948,9.04448696881188,1.21202921913952,6.23425404803826,3.00906984732937,4.64878527934814
"777",76,2004,10141,1,2009,203000,1512,1512,"SawyerW",2.33803926348012,5.30834150547162,6.42422825644117,9.05032090489869,1.218418483213,6.24005802810981,3.01348049155245,4.65493942900958
"778",70,2004,11920,4,2010,181000,831,831,"SawyerW",2.36638836371051,5.38102653995719,6.49797789283873,9.11885924574523,1.29422223993324,6.30981114220529,3.06502608468688,4.72853037342976
"779",67,2003,10083,8,2009,184900,1176,1200,"SawyerW",2.26283506960479,5.3369197783883,6.44845139805399,9.01904484814237,1.22199740138733,6.27716134519522,2.9559127292119,4.68008115922462
"780",68,2003,10110,7,2008,188000,835,835,"SawyerW",2.27624171531325,5.39632593178737,6.50822255089505,9.06836567867634,1.28135265485695,6.33530331993697,2.98955795384783,4.73978097000488
"781",67,2003,12774,7,2008,192500,835,835,"SawyerW",2.24639635069016,5.3385783637122,6.449160968165,9.00900616671081,1.21903498210061,6.28064662503853,2.94168008526393,4.68103112711567
"782",63,2004,13072,5,2009,159000,1114,1114,"SawyerW",2.55192482623821,5.31208101064441,6.43887398196886,9.19555136816902,1.30446795108125,6.21875300560293,3.2081732133018,4.66894028162484
"783",63,2005,13072,6,2008,146000,1175,1175,"SawyerW",2.55082677027064,5.30950223426856,6.43625908556953,9.19306390023156,1.30178828685056,6.21629140768971,3.20629796232044,4.66632310044323
"784",63,2005,13072,3,2006,132000,1131,1131,"SawyerW",2.54965596417965,5.3055005874227,6.43222649026951,9.18955257808724,1.29786272113932,6.21240810778664,3.20386772334272,4.66228871784684
"785",63,2005,13072,3,2006,142500,1141,1141,"SawyerW",2.54865567976177,5.30282826786821,6.42952288960937,9.187061614476,1.29514389883694,6.20984160779163,3.20204621657157,4.6595832188771
"786",63,2004,13072,8,2009,142000,1114,1114,"SawyerW",2.56111684536588,5.24389142082519,6.371510984779,9.15454062848356,1.25075387851898,6.14914874715378,3.19298859838701,4.60165200482275
"787",63,2004,13072,5,2006,158000,1158,1158,"SawyerW",2.52670604649345,5.23833408497051,6.36432823143608,9.12789387827845,1.23019756536802,6.14775590271721,3.15975800612029,4.59435194567702
"788",66,2004,13695,6,2008,159000,1114,1114,"SawyerW",2.52147373257434,5.22228005171917,6.34809571355772,9.11316839721087,1.21404503105364,6.13230933626479,3.14934834321994,4.5781117364284
"789",66,2003,13695,7,2008,155000,1114,1114,"SawyerW",2.5426346646364,5.18675799986956,6.31375588758457,9.10212648231465,1.19359039883461,6.09419303638068,3.15612634100751,4.54384892777988
"790",60,2003,12450,6,2009,153000,1114,1114,"SawyerW",2.50768974858687,5.17332133248068,6.29866116410718,9.06932906742149,1.16556887913048,6.08502953654028,3.11935776191228,4.52866019495211
"791",60,2003,12450,5,2007,149000,1094,1094,"SawyerW",2.48315865148689,5.08921159287769,6.21355211964823,8.99208835792754,1.08112033856503,6.00423079455004,3.06623471356708,4.44352949043875
"792",65,2004,8366,12,2008,173000,798,798,"SawyerW",2.38935605520479,5.279167964279,6.39797264072345,9.06468440544483,1.20975429573461,6.2049326260687,3.04945374388134,4.6282588414643
"793",65,2005,7800,4,2006,184000,891,891,"SawyerW",2.39805834598998,5.27799831616456,6.39726931964351,9.06971581804298,1.21192348040245,6.20275047558441,3.05693110436228,4.6275037474734
"794",74,2005,7632,3,2006,184900,784,831,"SawyerW",2.46066099892871,5.27010691802735,6.39265797847067,9.1061204023005,1.22937221126778,6.18749960398127,3.11093656948604,4.62265810442602
"795",65,2006,7441,6,2007,181000,1461,1486,"SawyerW",2.46496845741477,5.26933391908584,6.392107223369,9.10845559668694,1.23045762927302,6.18621472504997,3.11457274540381,4.62210010163585
"796",81,2007,9260,3,2008,170000,1162,1162,"SawyerW",2.46904235375578,5.2685083809103,6.39149182439613,9.11059738164284,1.23141202376644,6.18490422677899,3.11797870261633,4.62147890606794
"797",61,2008,7328,2,2009,224243,1450,1450,"SawyerW",2.47566232316854,5.19731865382826,6.32096447285275,9.06503315964364,1.17186048280955,6.11286891692614,3.09864365397999,4.55093941881898
"798",70,1997,8304,7,2006,187000,941,941,"SawyerW",2.39463111669836,5.09180021741437,6.21148697252921,8.93415522250435,1.04261211636819,6.01751598063397,2.98516048097158,4.44165640614121
"799",43,1996,11492,4,2009,220000,913,913,"SawyerW",2.39617284847531,5.10119828917136,6.22095608478131,8.94211862003331,1.05176146691167,6.02665904121086,2.99013603589949,4.45112013765123
"800",NA,1994,8880,5,2010,205000,948,1222,"SawyerW",2.31337685939737,5.1691339231242,6.28420440210492,8.93530976481911,1.08129717139586,6.10390014333898,2.93934944209432,4.51502905177019
"801",70,1994,8462,7,2007,201000,928,936,"SawyerW",2.30423885141561,5.10488700184073,6.21953259180157,8.88207890321451,1.01809028812909,6.04116894029471,2.90626387367608,4.4504205418661
"802",88,2005,10994,9,2009,257000,1844,1844,"SawyerW",2.34238462965353,5.2979029632081,6.41408378307464,9.04604558361937,1.21027923337685,6.22910439839839,3.01362964847014,4.64474319472242
"803",65,1995,8453,4,2008,182000,754,754,"SawyerW",2.29627898056787,5.16825200311127,6.28235724650743,8.92299843652545,1.07444104177645,6.10499574097771,2.92326866548313,4.51336631784145
"804",50,1993,8480,10,2008,163000,886,886,"SawyerW",2.28769902685758,5.10721182319448,6.2209056720156,8.87243438436572,1.01419651556789,6.04539640235991,2.89180501865904,4.45198182844025
"805",65,1994,8125,10,2008,193500,1408,1679,"SawyerW",2.28723455979365,5.1036920787822,6.21736074732455,8.86950926222345,1.01072046811013,6.0419628094826,2.89000215964487,4.44844111714246
"806",43,1994,14565,11,2008,189000,832,832,"SawyerW",2.1994790290908,5.18648433039283,6.29489752832782,8.86972426807403,1.06139843638122,6.13410058678704,2.84115343377631,4.52731208211162
"807",NA,1993,11613,5,2007,191750,864,920,"SawyerW",2.22871098236742,5.17874253427051,6.28890998213302,8.88425898333678,1.06244688310728,6.12312484108806,2.86506203858566,4.52083647970787
"808",65,2001,8529,4,2009,189000,1454,1434,"SawyerW",2.39858510689975,5.07284797331548,6.19276759809966,8.92283516044418,1.02725477366945,5.99824595280888,2.9816577404024,4.42291384877615
"809",65,2001,8450,9,2008,190500,827,827,"SawyerW",2.30862960936025,5.0856248013612,6.20052954116342,8.8708097561518,1.00175719328724,6.02157369436094,2.90286660214759,4.43136441467579
"810",65,2000,8450,12,2007,179000,1349,1349,"SawyerW",2.303017402867,5.0865424501256,6.20112532592512,8.86763396161503,1.00048006499726,6.02313888199846,2.89799875306126,4.43202051381776
"811",NA,1998,16196,8,2007,215000,1482,1494,"SawyerW",2.20394794552258,5.15620523939993,6.2649262795844,8.85074475821384,1.03356056496029,6.10354010632924,2.83338028432751,4.49724123650072
"812",75,1992,8285,5,2008,175000,836,844,"SawyerW",2.12820275485968,5.03371785943962,6.13756167027395,8.70566361885483,0.893178902570156,5.99106354550287,2.71265954341104,4.37137446312571
"813",65,1992,7153,7,2006,175900,761,810,"SawyerW",2.13484551963957,5.03258538745444,6.13685305560485,8.70949159558502,0.893809469386914,5.98920086032278,2.71846141870816,4.37051839348282
